"latitude","longitude","county"
NA,NA,"Humboldt County"
NA,NA,"Humboldt County"
NA,NA,"Humboldt County"
NA,NA,"Humboldt County"
NA,NA,"Humboldt County"
NA,NA,"Humboldt County"
41.37861,-123.7481,"Humboldt County"
NA,NA,"Humboldt County"
NA,NA,"Humboldt County"
NA,NA,"Humboldt County"
41.28694,-124.0586,"Humboldt County"
41.23528,-123.6581,"Humboldt County"
NA,NA,"Humboldt County"
NA,NA,"Humboldt County"
NA,NA,"Humboldt County"
41.25,-123.6667,"Humboldt County"
41.16,-123.9,"Humboldt County"
40.3,-124.2,"Humboldt County"
41.21385,-124.0687,"Humboldt County"
40.35259,-124.0101,"Humboldt County"
41.0773,-124.1461,"Humboldt County"
40.01142,-123.9122,"Humboldt County"
40.03527,-123.7876,"Humboldt County"
41.0312,-123.669,"Humboldt County"
40.44307,-123.9863,"Humboldt County"
NA,NA,"Pueblo County"
NA,NA,"Park County"
38.48959,-107.7,"Ouray County"
38.49833,-107.8833,"Montrose County"
37.4625,-108.2083,"Montezuma County"
40.45418,-108.5417,"Moffat County"
38.9969,-108.1098,"Mesa County"
37.09263,-104.3786,"Las Animas County"
40.79166,-105.9583,"Larimer County"
40.57499,-105.3646,"Larimer County"
37.33815,-107.501,"La Plata County"
39.31667,-105.3542,"Jefferson County"
NA,NA,"Jackson County"
37.5969,-105.4826,"Huerfano County"
38.90833,-107.575,"Gunnison County"
38.59998,-106.6417,"Gunnison County"
39.01577,-106.7522,"Gunnison County"
NA,NA,"Hinsdale County"
37.89225,-107.1971,"Hinsdale County"
38.02372,-107.193,"Hinsdale County"
40.4521,-106.6535,"Jackson County"
40.54167,-105.9333,"Jackson County"
39.35503,-105.2527,"Jefferson County"
39.52701,-105.4147,"Jefferson County"
39.26944,-106.3833,"Lake County"
39.18975,-106.4269,"Lake County"
39.24998,-106.2583,"Lake County"
39.225,-106.3625,"Lake County"
39.15735,-106.4213,"Lake County"
39.0917,-106.4417,"Lake County"
39.29325,-106.1215,"Lake County"
39.1006,-106.5445,"Lake County"
NA,NA,"Larimer County"
40.84707,-105.6385,"Larimer County"
40.33838,-105.5728,"Larimer County"
40.3105,-105.812,"Larimer County"
NA,NA,"Larimer County"
40.26821,-105.1821,"Larimer County"
39.16305,-107.9514,"Mesa County"
NA,NA,"Moffat County"
40.277,-107.8708,"Moffat County"
37.4125,-108.1292,"Montezuma County"
37.33925,-108.3364,"Montezuma County"
39.40305,-105.8226,"Park County"
39.2026,-106.1143,"Park County"
38.9,-105.3812,"Park County"
38.93333,-105.4917,"Park County"
39.20834,-106.0417,"Park County"
39.3045,-106.171,"Park County"
39.39565,-105.7854,"Park County"
NA,NA,"Park County"
39.40589,-105.475,"Park County"
39.30023,-105.6723,"Park County"
38.77741,-105.9111,"Park County"
39.4191,-105.7065,"Park County"
39.1084,-107.0153,"Pitkin County"
39.3375,-107.0671,"Pitkin County"
39.45824,-106.625,"Pitkin County"
NA,NA,"Pitkin County"
38.4,-105.1167,"Fremont County"
NA,NA,"El Paso County"
39.6632,-106.8085,"Eagle County"
39.42923,-104.9677,"Douglas County"
37.70835,-107.9584,"Dolores County"
38.875,-107.7084,"Delta County"
38.0654,-105.1137,"Custer County"
NA,NA,"Costilla County"
37.30833,-106.4917,"Conejos County"
39.67095,-105.8199,"Clear Creek County"
39.25,-106.3,"Chaffee County"
40.17585,-105.3792,"Boulder County"
37.19583,-107.1771,"Archuleta County"
37.57915,-105.4979,"Alamosa County"
41.36935,-73.1512,"New Haven County"
41.51105,-72.46315,"Middlesex County"
NA,NA,"Litchfield County"
41.86425,-73.00099,"Litchfield County"
NA,NA,"Litchfield County"
41.7538,-73.49733,"Litchfield County"
42.00356,-73.32587,"Litchfield County"
41.49472,-73.36136,"Litchfield County"
41.68669,-73.35194,"Litchfield County"
41.82935,-73.15157,"Litchfield County"
41.95082,-72.99536,"Litchfield County"
41.45549,-73.27592,"Litchfield County"
41.38609,-72.30142,"Middlesex County"
41.38622,-72.60558,"Middlesex County"
37.025,-106.8583,"Archuleta County"
37.38334,-107.4667,"Archuleta County"
40.00817,-105.298,"Boulder County"
38.60124,-106.3466,"Chaffee County"
40.025,-105.4458,"Boulder County"
38.83714,-106.199,"Chaffee County"
38.71954,-106.2384,"Chaffee County"
37.32255,-106.5123,"Conejos County"
NA,NA,"Conejos County"
37.1137,-106.3681,"Conejos County"
37.2362,-106.541,"Conejos County"
37.3199,-106.3325,"Conejos County"
37.26505,-106.4745,"Conejos County"
37.37285,-106.496,"Conejos County"
NA,NA,"Costilla County"
37.56055,-105.2869,"Costilla County"
39.21338,-105.0652,"Douglas County"
39.4455,-105.0787,"Douglas County"
39.4627,-106.6035,"Eagle County"
NA,NA,"Eagle County"
NA,NA,"Eagle County"
NA,NA,"Eagle County"
39.37357,-107.0596,"Eagle County"
38.716,-104.875,"El Paso County"
38.8993,-104.9743,"El Paso County"
38.6691,-104.8604,"El Paso County"
38.9006,-104.9917,"El Paso County"
39.0621,-105.0138,"El Paso County"
38.5859,-104.9426,"El Paso County"
38.54166,-104.9908,"Fremont County"
NA,NA,"Fremont County"
41.72182,-72.91057,"Hartford County"
NA,NA,"Fairfield County"
30.2386,-84.7025,"Wakulla County"
30.07067,-82.38086,"Union County"
30.11597,-83.89289,"Taylor County"
30.26682,-82.87125,"Suwannee County"
28.555,-82.055,"Sumter County"
29.85375,-81.3456,"St. Johns County"
28.62323,-81.12898,"Seminole County"
30.84015,-86.9648,"Santa Rosa County"
28.6901,-81.5446,"Orange County"
27.35644,-80.96515,"Okeechobee County"
30.90529,-86.68372,"Okaloosa County"
30.71004,-82.0443,"Nassau County"
25.19935,-80.87379,"Monroe County"
25.782,-81.07385,"Monroe County"
25.39544,-80.59502,"Monroe County"
25.141,-80.926,"Monroe County"
26.18326,-81.24751,"Monroe County"
27.45883,-80.79379,"Monroe County"
30.51295,-86.5065,"Okaloosa County"
30.75,-86.65,"Okaloosa County"
30.6966,-86.7513,"Okaloosa County"
30.62555,-86.54302,"Okaloosa County"
30.71482,-86.63961,"Okaloosa County"
30.6098,-86.4945,"Okaloosa County"
30.68441,-86.55637,"Okaloosa County"
30.80618,-86.61586,"Okaloosa County"
27.3973,-80.8044,"Okeechobee County"
27.34928,-81.03941,"Okeechobee County"
28.40593,-81.5547,"Orange County"
28.54205,-81.20045,"Orange County"
28.48106,-81.11927,"Orange County"
28.5465,-81.5545,"Orange County"
NA,NA,"Orange County"
28.56308,-81.03185,"Orange County"
28.54293,-80.94411,"Orange County"
28.45247,-81.01299,"Orange County"
28.79313,-81.45028,"Orange County"
30.56775,-86.6913,"Santa Rosa County"
31.00009,-87.00008,"Santa Rosa County"
27.28518,-82.46557,"Sarasota County"
27.099,-82.454,"Sarasota County"
27.1788,-82.20475,"Sarasota County"
27.10589,-82.30699,"Sarasota County"
27.19995,-81.98468,"Sarasota County"
27.00061,-82.39019,"Sarasota County"
28.662,-81.31985,"Seminole County"
28.8555,-81.306,"Seminole County"
28.63434,-81.14076,"Seminole County"
28.42146,-81.23721,"Seminole County"
29.7788,-81.45421,"St. Johns County"
30.0771,-81.39806,"St. Johns County"
29.83863,-81.2299,"St. Johns County"
29.96828,-81.4048,"St. Johns County"
28.44926,-81.95577,"Sumter County"
28.44926,-81.95577,"Sumter County"
28.50566,-81.97483,"Sumter County"
28.69205,-81.7089,"Sumter County"
28.45786,-82.04508,"Sumter County"
28.94296,-81.97549,"Sumter County"
NA,NA,"Suwannee County"
30.13156,-82.96643,"Suwannee County"
30.3125,-82.879,"Suwannee County"
30.31709,-82.8436,"Suwannee County"
30.37369,-83.1736,"Suwannee County"
NA,NA,"Suwannee County"
29.33246,-81.12292,"Volusia County"
28.85025,-80.93919,"Volusia County"
28.9935,-80.933,"Volusia County"
28.98195,-80.86715,"Volusia County"
29.29063,-81.08198,"Volusia County"
29.3396,-81.0834,"Volusia County"
29.4076,-81.12167,"Volusia County"
29.28971,-81.52609,"Volusia County"
28.91605,-81.32394,"Volusia County"
28.97672,-81.23386,"Volusia County"
28.96416,-81.21989,"Volusia County"
29.16675,-81.29897,"Volusia County"
NA,NA,"Wakulla County"
41.42178,-72.85863,"Hartford County"
26.91319,-80.48412,"Martin County"
29.0599,-82.05835,"Marion County"
27.445,-82.391,"Manatee County"
30.55044,-83.48494,"Madison County"
30.08341,-85.11039,"Liberty County"
30.4836,-84.20835,"Leon County"
29.22079,-81.80539,"Lake County"
30.40785,-83.96767,"Jefferson County"
27.78042,-80.55011,"Indian River County"
30.98555,-85.6489,"Holmes County"
28.043,-82.438,"Hillsborough County"
27.37341,-81.35876,"Highlands County"
28.50665,-82.50591,"Hernando County"
26.61979,-80.60976,"Hendry County"
28.5716,-82.52655,"Hernando County"
28.54028,-82.11083,"Hernando County"
28.55359,-82.63696,"Hernando County"
27.7068,-82.45165,"Hillsborough County"
27.928,-82.124,"Hillsborough County"
28.14617,-82.24487,"Hillsborough County"
27.66726,-82.43094,"Hillsborough County"
NA,NA,"Hillsborough County"
28.14162,-82.3948,"Hillsborough County"
28.12479,-82.23728,"Hillsborough County"
27.82074,-82.1694,"Hillsborough County"
30.9854,-85.95136,"Holmes County"
30.79,-85.685,"Holmes County"
30.993,-85.97701,"Holmes County"
NA,NA,"Holmes County"
30.8724,-85.217,"Jackson County"
30.59612,-83.649,"Jefferson County"
28.917,-81.898,"Lake County"
29.12915,-81.63025,"Lake County"
29.10635,-81.62275,"Lake County"
28.775,-81.6965,"Lake County"
28.86151,-81.7757,"Lake County"
29.08405,-81.59005,"Lake County"
29.04865,-81.4692,"Lake County"
28.966,-81.649,"Lake County"
28.80455,-81.45354,"Lake County"
28.85982,-81.48534,"Lake County"
28.78028,-81.90477,"Lake County"
NA,NA,"Lake County"
28.98491,-81.43248,"Lake County"
29.05872,-81.4819,"Lake County"
29.97454,-81.55172,"Lake County"
28.20249,-81.45163,"Lake County"
29.00086,-81.64167,"Lake County"
26.59885,-81.8708,"Lee County"
26.529,-81.6455,"Lee County"
26.7621,-81.8539,"Lee County"
26.6685,-81.8768,"Lee County"
26.6878,-81.6143,"Lee County"
26.67822,-81.81697,"Lee County"
NA,NA,"Lee County"
29.10855,-82.75685,"Levy County"
29.47368,-82.6783,"Levy County"
29.07718,-82.74918,"Levy County"
29.4179,-82.55556,"Levy County"
29.39384,-82.44225,"Levy County"
29.191,-82.6505,"Levy County"
29.1039,-82.3722,"Levy County"
29.32605,-82.61581,"Levy County"
29.4694,-82.71979,"Levy County"
29.42016,-82.82335,"Levy County"
29.23723,-83.00198,"Levy County"
30.54079,-84.91096,"Liberty County"
30.5931,-83.41369,"Madison County"
27.35273,-82.22301,"Manatee County"
27.40743,-82.12901,"Manatee County"
29.1951,-81.90875,"Marion County"
29.1299,-82.58765,"Marion County"
28.99487,-81.78879,"Marion County"
29.0765,-81.8945,"Marion County"
29.19395,-81.9233,"Marion County"
29.098,-82.42,"Marion County"
29.01175,-82.03495,"Marion County"
29.43465,-81.80878,"Marion County"
29.07655,-81.9055,"Marion County"
29.3143,-81.7268,"Marion County"
29.28942,-82.92592,"Marion County"
29.36953,-81.86789,"Marion County"
29.47529,-81.78307,"Marion County"
NA,NA,"Marion County"
29.16722,-82.01917,"Marion County"
28.99496,-81.59869,"Marion County"
29.1795,-82.0435,"Marion County"
29.27043,-81.69337,"Marion County"
27.0099,-80.13215,"Martin County"
26.9807,-80.31353,"Martin County"
27.01091,-80.10344,"Martin County"
29.8398,-85.0681,"Gulf County"
29.591,-82.929,"Gilchrist County"
30.6645,-84.60745,"Gadsden County"
29.47035,-81.1273,"Flagler County"
30.9905,-87.1814,"Escambia County"
30.2809,-81.83705,"Duval County"
29.6699,-82.98365,"Dixie County"
26.0645,-81.3615,"Collier County"
30.05705,-81.75165,"Clay County"
28.90854,-82.34611,"Citrus County"
27.0047,-82.0332,"Charlotte County"
30.71362,-85.20786,"Calhoun County"
28.3725,-80.8595,"Brevard County"
29.94974,-82.15501,"Bradford County"
29.97917,-81.85223,"Bradford County"
28.20954,-80.83882,"Brevard County"
28.31193,-80.7217,"Brevard County"
28.93312,-80.84301,"Brevard County"
28.48899,-80.84716,"Brevard County"
NA,NA,"Brevard County"
NA,NA,"Brevard County"
26.05091,-80.29457,"Broward County"
26.27395,-80.1937,"Broward County"
26.08285,-80.21025,"Broward County"
26.28585,-80.17845,"Broward County"
26.28516,-80.27977,"Broward County"
26.9745,-82.1475,"Charlotte County"
27.07842,-81.99105,"Charlotte County"
26.85451,-81.71583,"Charlotte County"
NA,NA,"Charlotte County"
26.91675,-81.96517,"Charlotte County"
28.76465,-82.42065,"Citrus County"
28.78812,-82.40295,"Citrus County"
28.84542,-82.20726,"Citrus County"
30.069,-81.771,"Clay County"
29.98085,-81.80005,"Clay County"
30.11584,-81.94118,"Clay County"
30.05287,-81.82794,"Clay County"
30.10139,-81.88324,"Clay County"
30.10534,-81.89438,"Clay County"
30.03432,-81.90216,"Clay County"
30.10386,-81.89565,"Clay County"
30.03042,-81.90182,"Clay County"
30.10851,-81.89905,"Clay County"
30.0461,-81.9347,"Clay County"
30.08748,-81.85762,"Clay County"
29.95301,-82.0125,"Clay County"
29.94011,-81.91354,"Clay County"
30.0809,-81.7624,"Clay County"
25.8972,-81.3065,"Collier County"
26.15915,-81.76041,"Collier County"
26.283,-81.2521,"Collier County"
26.06885,-80.8368,"Collier County"
25.91695,-81.29691,"Collier County"
25.86895,-81.1498,"Collier County"
25.84875,-81.3142,"Collier County"
26.0079,-81.22285,"Collier County"
26.01535,-81.0651,"Collier County"
25.953,-81.356,"Collier County"
25.927,-81.33,"Collier County"
26.1699,-80.98849,"Collier County"
26.09729,-81.71505,"Collier County"
NA,NA,"Collier County"
25.901,-81.303,"Collier County"
25.95574,-81.48598,"Collier County"
26.1875,-81.69245,"Collier County"
26.03808,-81.64948,"Collier County"
25.889,-81.3215,"Collier County"
25.76119,-80.58182,"Collier County"
25.4817,-80.5158,"Dade County"
25.54494,-80.47805,"Dade County"
25.51665,-80.43689,"Dade County"
25.73951,-80.48021,"Dade County"
30.4544,-81.4189,"Duval County"
30.23693,-81.54172,"Duval County"
30.2333,-81.52915,"Duval County"
30.2637,-81.49433,"Duval County"
30.25389,-81.8992,"Duval County"
30.36186,-81.41444,"Duval County"
30.9725,-87.265,"Escambia County"
29.41889,-81.13924,"Flagler County"
NA,NA,"Flagler County"
30.587,-84.583,"Gadsden County"
30.32305,-85.4427,"Bay County"
29.93629,-85.3948,"Bay County"
30.28881,-85.64108,"Bay County"
30.1766,-85.8055,"Bay County"
30.43412,-82.28943,"Baker County"
29.67757,-82.35501,"Alachua County"
29.77535,-82.3657,"Alachua County"
29.58358,-82.33316,"Alachua County"
29.74815,-82.44075,"Alachua County"
NA,NA,"Mcdowell County"
NA,NA,"Lincoln County"
NA,NA,"Ingham County"
NA,NA,"Rio Arriba County"
NA,NA,"Prince George's County"
NA,NA,"Lake County"
NA,NA,"White County"
NA,NA,"Calhoun County"
